																																																	
xml-file	xml-ID		Titolo articolo in xml	CAVE!	Titolo PDF	Tipologia articolo	Settore	Lettera	N. articolo per app.	Rinvii a fine articolo	Rinvii all'interno dell'articolo (fino a vol. IX compreso)	Indicazione settore nel titolo art.	titolo art. integrale	titolo art. senza significato e m. morf.	Indicazione settore nel titolo art.	Etimo/etimi	Etimo 1	Etimo 2	Etimo 3	Etimo 4	Etimo 5	Etimo 6	Etimo 7	Etimo 8	Etimo 9	Etimo 10	Etimo 11	Etimo 12	Etimo 13	Etimo 14	m.morf.	Significato	Volume	Fascicolo	Data pubbl.	Nr. col. inizio	Nr. col. fine	Autore1	Autore2	Autore3	Autore4	Nome rimando 	Coord. rimando 	Note 	SGML/XML	PDF Scan	PDF Verlag	PDF Direzione	DOC
lei01	ya00114	10239.45	accaptare		accaptare		Latinismi	A		captare,comparare			accaptare 'comprare; acquistare'	accaptare		accaptare	accaptare															"comprare; acquistare"	I	2	1980	239	249	Pfister, Max						ATT. : su tomo fisico Pfister appone * subito prima di accaptare	xml-Trier	PDF Scan			
lei01	ya00115	10249.2	accedĕre		accedere		Latinismi	A		accessibilis, accessio, accessus			accedĕre 'avvicinarsi, accostarsi'	accedĕre		accedĕre	accedĕre															"avvicinarsi, accostarsi"	I	2	1980	249	251	Pfister, Max							xml-Trier	PDF Scan			
lei01	ya00116	10251.14	acceia		acceia		Latinismi	A		ardea, beccus			acceia 'beccaccia'	acceia		acceia	acceia															"beccaccia"	I	2	1980	251	252	Pfister, Max							xml-Trier	PDF Scan			
lei01	ya00117	10253.01	accelerare		accelerare		Latinismi	A		acceleratio, celer			accelerare 'rendere più rapido'	accelerare		accelerare	accelerare															"rendere più rapido"	I	2	1980	253	254	Pfister, Max							xml-Trier	PDF Scan			
lei01	ya00118	10254.28	acceleratio		acceleratio		Latinismi	A		accelerare			acceleratio 'aumento di velocità'	acceleratio		acceleratio	acceleratio															"aumento di velocità"	I	2	1980	254	254	Pfister, Max							xml-Trier	PDF Scan			
lei01	ya00119	10254.51	accendere		accendere		Latinismi	A		incendere, piliare			accendere 'dar fuoco, far bruciare'	accendere		accendere	accendere															"dar fuoco, far bruciare"	I	2	1980	254	262	Pfister, Max							xml-Trier	PDF Scan			
lei01	ya00120	10262.13	accensus		accensus		Latinismi	A					accensus 'aggiunta al censo'	accensus		accensus	accensus															"aggiunta al censo"	I	2	1980	262	262	Pfister, Max							xml-Trier	PDF Scan			
lei01	ya00121	10262.28	accentor		accentor		Latinismi	A		concentor			accentor 'chi canta in coro, insieme con altri'	accentor		accentor	accentor															"chi canta in coro, insieme con altri"	I	2	1980	262	262	Pfister, Max							xml-Trier	PDF Scan			
lei01	ya00122	10262.48	accentus		accentus		Latinismi	A					accentus 'accentazione, intonazione'	accentus		accentus	accentus															"accentazione, intonazione"	I	2	1980	262	265	Pfister, Max							xml-Trier	PDF Scan			
lei01	ya00123	10265.19	acceptabilis		acceptabilis		Latinismi	A		acceptare			acceptabilis 'accettabile'	acceptabilis		acceptabilis	acceptabilis															"accettabile"	I	2	1980	265	265	Pfister, Max							xml-Trier	PDF Scan			
lei01	ya00124	10265.5	acceptare		acceptare		Latinismi	A		acceptabilis, acceptatio, acceptator, acceptus			acceptare 'accettare'	acceptare		acceptare	acceptare															"accettare"	I	2	1980	265	268	Pfister, Max							xml-Trier	PDF Scan			
lei01	ya00125	10268.28	acceptatio		acceptatio		Latinismi	A		acceptare, acceptator, acceptio			acceptatio 'atto di accettare; stima, considerazione'	acceptatio		acceptatio	acceptatio															"atto di accettare; stima, considerazione"	I	2	1980	268	269	Pfister, Max							xml-Trier	PDF Scan			
lei01	ya00126	10269.11	acceptator		acceptator		Latinismi	A		acceptare, acceptor			acceptator 'colui che accetta'	acceptator		acceptator	acceptator															"colui che accetta"	I	2	1980	269	269	Pfister, Max							xml-Trier	PDF Scan			
lei01	ya00127	10269.43	acceptilatio		acceptilatio		Latinismi	A					acceptilatio 'ricevuta orale'	acceptilatio		acceptilatio	acceptilatio															"ricevuta orale"	I	2	1980	269	269	Pfister, Max							xml-Trier	PDF Scan			
lei01	ya00128	10270.01	acceptio		acceptio		Latinismi	A					acceptio 'accoglienza'	acceptio		acceptio	acceptio															"accoglienza"	I	2	1980	270	270	Pfister, Max							xml-Trier	PDF Scan			
lei01	ya00129	10270.31	acceptor		acceptor		Latinismi	A					acceptor 'colui che accetta'	acceptor		acceptor	acceptor															"colui che accetta"	I	2	1980	270	270	Pfister, Max							xml-Trier	PDF Scan			
lei01	ya00130	10270.5	acceptor		acceptor2		Latinismi	A					acceptor 'astore'	acceptor		acceptor	acceptor															"astore"	I	2	1980	270	273	Pfister, Max							xml-Trier	PDF Scan			
lei01	ya00131	10273.36	acceptus		acceptus		Latinismi	A		acceptare, accipere 			acceptus 'gradito, caro'	acceptus		acceptus	acceptus															"gradito, caro"	I	2	1980	273	274	Pfister, Max							xml-Trier	PDF Scan			
lei01	ya00132	10274.36	accessibilis		accessibilis		Latinismi	A		accedere, accessio, accessus, inaccessibilis			accessibilis 'di agevole accesso'	accessibilis		accessibilis	accessibilis															"di agevole accesso"	I	2	1980	274	275	Pfister, Max							xml-Trier	PDF Scan			
lei01	ya00133	10275.13	accessio		accessio		Latinismi	A		accedere, accessibilis, accessus			accessio 'l'accedere; accesso di febbre'	accessio		accessio	accessio															"l'accedere; accesso di febbre"	I	2	1980	275	275	Pfister, Max							xml-Trier	PDF Scan			
lei01	ya00134	10275.5	accessus		accessus		Latinismi	A		accedere, accessibilis, accessio			accessus 'adito'	accessus		accessus	accessus															"adito"	I	2	1980	275	277	Pfister, Max							xml-Trier	PDF Scan			
lei01	ya00135	10277.22	accidens		accidens		Latinismi	A		augurare, incidens 			accidens 'evento fortuito, caso'	accidens		accidens	accidens															"evento fortuito, caso"	I	2	1980	277	283	Pfister, Max							xml-Trier	PDF Scan			
lei01	ya00136	10283.4	accidentalis		accidentalis		Latinismi	A					accidentalis 'casuale'	accidentalis		accidentalis	accidentalis															"casuale"	I	2	1980	283	284	Pfister, Max							xml-Trier	PDF Scan			
lei01	ya00137	10284.48	accidentia		accidentia		Latinismi	A					accidentia 'evento fortuito, caso'	accidentia		accidentia	accidentia															"evento fortuito, caso"	I	2	1980	284	285	Pfister, Max							xml-Trier	PDF Scan			
lei01	ya00138	10285.25	accidere		accidere		Latinismi	A		accidens			accidere 'accadere'	accidere		accidere	accidere															"accadere"	I	2	1980	285	285	Pfister, Max							xml-Trier	PDF Scan			
lei01	ya00139	10285.45	accingere		accingere		Latinismi	A		cingere, incingere			accingere 'legare per mezzo di una cintura'	accingere		accingere	accingere															"legare per mezzo di una cintura"	I	2	1980	285	286	Pfister, Max							xml-Trier	PDF Scan			
lei01	ya00140	10286.41	accipĕre		accipere		Latinismi	A		acceptus 			accipĕre 'accettare; prendere; soffrire'	accipĕre		accipĕre	accipĕre															"accettare; prendere; soffrire"	I	2	1980	286	288	Pfister, Max							xml-Trier	PDF Scan			
lei01	ya00141	10288.33	*accismare		*accismare		Latinismi	A		gr. akkismós			*accismare -> gr. akkismós	*accismare		*accismare	*accismare																I	2	1980	288	288	Pfister, Max				gr. akkismós			xml-Trier	PDF Scan			
lei01	ya00142	10288.34	acclamare		acclamare		Latinismi	A		acclamatio 			acclamare 'gridare in favore di q.'	acclamare		acclamare	acclamare															"gridare in favore di q."	I	2	1980	288	289	Pfister, Max							xml-Trier	PDF Scan			
lei01	ya00143	10289.45	acclamatio		acclamatio		Latinismi	A		acclamare			acclamatio 'acclamazione'	acclamatio		acclamatio	acclamatio															"acclamazione"	I	2	1980	289	290	Pfister, Max							xml-Trier	PDF Scan			
lei01	ya00144	10290.16	acclinare		acclinare		Latinismi	A		clinare, inclinare			acclinare 'chinarsi'	acclinare		acclinare	acclinare															"chinarsi"	I	2	1980	290	291	Pfister, Max							xml-Trier	PDF Scan			
lei01	ya00145	10291.08	acclinis		acclinis		Latinismi	A					acclinis 'appoggiato, inclinato'	acclinis		acclinis	acclinis															"appoggiato, inclinato"	I	2	1980	291	291	Pfister, Max							xml-Trier	PDF Scan			
lei01	ya00146	10291.26	acclivis		acclivis		Latinismi	A		acclivitas 			acclivis 'ascendente, in salita'	acclivis		acclivis	acclivis															"ascendente, in salita"	I	2	1980	291	291	Pfister, Max							xml-Trier	PDF Scan			
lei01	ya00147	10291.44	acclivitas		acclivitas		Latinismi	A		acclivis			acclivitas 'acclività'	acclivitas		acclivitas	acclivitas															"acclività"	I	2	1980	291	291	Pfister, Max							xml-Trier	PDF Scan			
lei01	ya00148	10292.01	accognitus		accognitus		Latinismi	A					accognitus 'conosciuto'	accognitus		accognitus	accognitus															"conosciuto"	I	2	1980	292	293	Pfister, Max							xml-Trier	PDF Scan			
lei01	ya00149	10293.31	accola		accola		Latinismi	A					accola 'confinante, vicino'	accola		accola	accola															"confinante, vicino"	I	2	1980	293	294	Pfister, Max							xml-Trier	PDF Scan			
lei01	ya00150	10294.16	*accolligere		accolligere		Latinismi	A		colligere			*accolligere 'cogliere, ricevere'	*accolligere		*accolligere	*accolligere															"cogliere, ricevere"	I	2	1980	294	304	Pfister, Max							xml-Trier	PDF Scan			
lei01	ya00151	10304.37	accommodare		accommodare		Latinismi	A		accommodatio, accommodativus, accommodus, commodus			accommodare 'dare in prestito; adattare'	accommodare		accommodare	accommodare															"dare in prestito; adattare"	I	2	1980	304	309	Pfister, Max							xml-Trier	PDF Scan			
lei01	ya00152	10309.15	accommodatio		accommodatio		Latinismi	A		accommodare, accommodativus, accommodus, commodus			accommodatio 'adattamento'	accommodatio		accommodatio	accommodatio															"adattamento"	I	2	1980	309	309	Pfister, Max							xml-Trier	PDF Scan			
lei01	ya00153	10309.43	accommodativus		accommodativus		Latinismi	A		accommodare, accommodatio, accommodus, commodus			accommodativus 'adattabile, accomodante'	accommodativus		accommodativus	accommodativus															"adattabile, accomodante"	I	2	1980	309	310	Pfister, Max							xml-Trier	PDF Scan			
lei01	ya00154	10310.1	accommodus		accommodus		Latinismi	A		accommodare, accommodatio, accommodativus, commodus			accommodus 'conveniente'	accommodus		accommodus	accommodus															"conveniente"	I	2	1980	310	310	Pfister, Max							xml-Trier	PDF Scan			
lei01	ya00155	10310.25	*accordare		accordare		Latinismi	A		chorda 			*accordare 'concordare'	*accordare		*accordare	*accordare															"concordare"	I	2	1980	310	319	Pfister, Max							xml-Trier	PDF Scan			
lei01	ya00156	10319.42	*accordium		accordium		Latinismi	A					*accordium 'accordo'	*accordium		*accordium	*accordium															"accordo"	I	2	1980	319	321	Pfister, Max							xml-Trier	PDF Scan			
lei01	ya00157	10321.1	accorrigere		accorrigere		Latinismi	A		corrigere, excorrigere			accorrigere 'correggere, dirigere'	accorrigere		accorrigere	accorrigere															"correggere, dirigere"	I	2	1980	321	325	Pfister, Max							xml-Trier	PDF Scan			
lei01	ya00158	10326.01	accredere		accredere		Latinismi	A		credere			accredere 'essere disposto a credere'	accredere		accredere	accredere															"essere disposto a credere"	I	2	1980	326	326	Pfister, Max							xml-Trier	PDF Scan			
lei01	ya00159	10326.4	accrescere		accrescere		Latinismi	A		crescere 			accrescere 'crescere; accrescersi'	accrescere		accrescere	accrescere															"crescere; accrescersi"	I	2	1980	326	329	Pfister, Max							xml-Trier	PDF Scan			
lei01	ya00160	10329.21	accrētio		accretio		Latinismi	A		concretio, discretio			accrētio 'aumento'	accrētio		accrētio	accrētio															"aumento"	I	2	1980	329	329	Pfister, Max							xml-Trier	PDF Scan			
lei01	ya00161	10329.38	accubare		accubare		Latinismi	A		cubare			accubare 'essere accampato'	accubare		accubare	accubare															"essere accampato"	I	2	1980	329	331	Pfister, Max							xml-Trier	PDF Scan			
lei01	ya00162	10331.37	accubitum		accubitum		Latinismi	A					accubitum 'divano romano da mensa'	accubitum		accubitum	accubitum															"divano romano da mensa"	I	2	1980	331	331	Pfister, Max							xml-Trier	PDF Scan			
lei01	ya00163	10332.01	accumbere		accumbere		Latinismi	A					accumbere 'sdraiarsi'	accumbere		accumbere	accumbere															"sdraiarsi"	I	2	1980	332	332	Pfister, Max							xml-Trier	PDF Scan			
lei01	ya00164	10332.45	accumulare		accumulare		Latinismi	A		cumulare 			accumulare 'ammassare'	accumulare		accumulare	accumulare															"ammassare"	I	2	1980	332	334	Pfister, Max							xml-Trier	PDF Scan			
lei01	ya00165	10334.17	accurare		accurare		Latinismi	A					accurare 'curare con diligenza'	accurare		accurare	accurare															"curare con diligenza"	I	2	1980	334	334	Pfister, Max							xml-Trier	PDF Scan			
lei01	ya00166	10335.01	accurrere		accurrere		Latinismi	A		currere, occurrere 			accurrere 'accorrere'	accurrere		accurrere	accurrere															"accorrere"	I	2	1980	335	336	Pfister, Max							xml-Trier	PDF Scan			
lei01	ya00167	10336.24	accusare		accusare		Latinismi	A		incusare, imputare 			accusare 'incolpare, denunciare'	accusare		accusare	accusare															"incolpare, denunciare"	I	2	1980	336	341	Pfister, Max							xml-Trier	PDF Scan			
lei01	ya00168	10342.01	accūsātivus		accusativus		Latinismi	A					accūsātivus 'accusativo'	accūsātivus		accūsātivus	accūsātivus															"accusativo"	I	2	1980	342	342	Pfister, Max							xml-Trier	PDF Scan			
lei01	ya00169	10342.17	acēdia		acedia		Latinismi	A					acēdia 'accidia'	acēdia		acēdia	acēdia															"accidia"	I	2	1980	342	345	Pfister, Max							xml-Trier	PDF Scan			
lei01	ya00170	10345.07	acer		acer		Latinismi	A		acerosus, acredo, *acridiare, acritudo			acer 'aguzzo, tagliente; piccante'	acer		acer	acer															"aguzzo, tagliente; piccante"	I	2	1980	345	360	Pfister, Max							xml-Trier	PDF Scan			
lei01	ya00171	10360.19	acer		acer2		Latinismi	A		acereus, fraxinus, opulus, platanus			acer 'acero (Acer pseudoplatanus L.)'	acer		acer	acer															"acero (Acer pseudoplatanus L.)"	I	2	1980	360	366	Pfister, Max							xml-Trier	PDF Scan			
lei01	ya00172	10367.01	acerabulus		acerabulus		Latinismi	A		acer			acerabulus 'acero'	acerabulus		acerabulus	acerabulus															"acero"	I	2	1980	367	367	Pfister, Max							xml-Trier	PDF Scan			
lei01	ya00173	10367.28	acerbitas		acerbitas		Latinismi	A		acerbus 			acerbitas 'agrore; non-maturazione'	acerbitas		acerbitas	acerbitas															"agrore; non-maturazione"	I	2	1980	367	367	Pfister, Max							xml-Trier	PDF Scan			
lei01	ya00174	10367.5	acerbus		acerbus		Latinismi	A		acerbitas, exacerbare, gall. *gerwo			acerbus 'acerbo'	acerbus		acerbus	acerbus															"acerbo"	I	2	1980	367	374	Pfister, Max							xml-Trier	PDF Scan			
lei01	ya00175	10374.31	acereus		acereus		Latinismi	A		acer 			acereus 'pertinente all'acero'	acereus		acereus	acereus															"pertinente all'acero"	I	2	1980	374	375	Pfister, Max							xml-Trier	PDF Scan			
lei01	ya00176	10375.13	acerosus		acerosus		Latinismi	A					acerosus 'a forma di pula'	acerosus		acerosus	acerosus															"a forma di pula"	I	2	1980	375	375	Pfister, Max							xml-Trier	PDF Scan			
lei01	ya00177	10375.27	acerra		acerra		Latinismi	A					acerra 'cassetta che conteneva l'incenso per i sacrifici; turibolo'	acerra		acerra	acerra															"cassetta che conteneva l'incenso per i sacrifici; turibolo"	I	2	1980	375	375	Pfister, Max							xml-Trier	PDF Scan			
lei01	ya00178	10375.45	acervus		acervus		Latinismi	A		coacervare, culmen			acervus 'mucchio'	acervus		acervus	acervus															"mucchio"	I	2	1980	375	377	Crevatin, Franco							xml-Trier	PDF Scan			
lei01	ya00179	10377.13	acescere		acescere		Latinismi	A					acescere 'diventar acido, inacetire, inacidire'	acescere		acescere	acescere															"diventar acido, inacetire, inacidire"	I	2	1980	377	377	Pfister, Max							xml-Trier	PDF Scan			
lei01	ya00180	10377.37	acetabulum		acetabulum		Latinismi	A					acetabulum 'vaso per aceto'	acetabulum		acetabulum	acetabulum															"vaso per aceto"	I	2	1980	377	379	Pfister, Max							xml-Trier	PDF Scan			
lei01	ya00181	10379.09	acetaria		acetaria		Latinismi	A		acetosus, acetum 			acetaria n. pl. 'insalata preparata con aceto e olio'	acetaria		acetaria	acetaria														n.pl. 	"insalata preparata con aceto e olio"	I	2	1980	379	379	Kramer, Johannes							xml-Trier	PDF Scan			
lei01	ya00182	10379.27	acetosus		acetosus		Latinismi	A		acetaria, acetum 			acetosus 'acido'	acetosus		acetosus	acetosus															"acido"	I	2	1980	379	381	Kramer, Johannes	Pfister, Max						xml-Trier	PDF Scan			
lei01	ya00183	10381.27	acetum		acetum		Latinismi	A		acetaria, acetosus, acidus, ar. záyt			acetum 'aceto'	acetum		acetum	acetum															"aceto"	I	2/3	1980/1981	381	394	Kramer, Johannes	Pfister, Max						xml-Trier	PDF Scan			
lei01	ya00184	10394.24	Acharius		Acharius		Latinismi	A					Acharius	Acharius		Acharius	Acharius															"Acharius"	I	3	1981	394	394	Pfister, Max							xml-Trier	PDF Scan			
lei01	ya00185	10394.37	acharne		acharne		Latinismi	A					acharne 'specie di pesce'	acharne		acharne	acharne															"specie di pesce"	I	3	1981	394	396	Kramer, Johannes							xml-Trier	PDF Scan			
lei01	ya00186	10396.22	achates		achates		Latinismi	A					achates 'àgata'	achates		achates	achates															"àgata"	I	3	1981	396	398	Holtus, Günther	Kramer, Johannes						xml-Trier	PDF Scan			
lei01	ya00187	10398.25	Acheron		Acheron		Latinismi	A					Acheron 'uno dei quattro fiumi dell'inferno'	Acheron		Acheron	Acheron															"uno dei quattro fiumi dell'inferno"	I	3	1981	398	399	Pfister, Max							xml-Trier	PDF Scan			
lei01	ya00188	10399.23	achílleios		achilleios		Latinismi	A				gr.	gr. achílleios 'che si riferisce ad Achille'	gr. achílleios	gr.	achílleios	achílleios															"che si riferisce ad Achille"	I	3	1981	399	399	Pfister, Max							xml-Trier	PDF Scan			
lei01	ya00189	10399.46	Achilles		Achilles		Latinismi	A					Achilles	Achilles		Achilles	Achilles															"Achilles"	I	3	1981	399	400	Pfister, Max							xml-Trier	PDF Scan			
lei01	ya00190	10400.36	achilleus		achilleus		Latinismi	A		gr. achílleios, Achilles			achilleus 'che si riferisce ad Achille'	achilleus		achilleus	achilleus															"che si riferisce ad Achille"	I	3	1981	400	401	Pfister, Max							xml-Trier	PDF Scan			
lei01	ya00191	10401.18	achora		achora		Latinismi	A					achora 'lattime'	achora		achora	achora															"lattime"	I	3	1981	401	401	Pfister, Max							xml-Trier	PDF Scan			
lei01	ya00192	10401.38	áchyron		achyron		Latinismi	A				gr.	gr. áchyron 'paglia'	gr. áchyron	gr.	áchyron	áchyron															"paglia"	I	3	1981	401	401	Pfister, Max							xml-Trier	PDF Scan			
lei01	ya00193	10402.01	Aci		Aci		Latinismi	A					Aci 'topon. nella provincia di Catania'	Aci		Aci	Aci															"topon. nella provincia di Catania"	I	3	1981	402	402	Pfister, Max							xml-Trier	PDF Scan			
lei01	ya00194	10402.24	acia		acia		Latinismi	A		ansa, laqueus, germ. happja 			acia 'gugliata'	acia		acia	acia															"gugliata"	I	3	1981	402	408	Pfister, Max							xml-Trier	PDF Scan			
